20b6e296c267ae0aa968de01957e5d7a6cfc7196	2026-08-27T05:08:12Z	MCX-15: Pocock review fixes — remove vestigial build setting, dead code, and real email
2cbcdb4dea1750e9e96330f0b80b95d6dccf008c	2026-08-27T04:42:24Z	MCX-15: Add Swift Concurrency + Xcode Build Optimization skills to AGENTS.md, and agent-friendly Makefile
5f55e1b26a7940d23f3aa108f918ce144dd980dd	2026-08-27T04:33:07Z	MCX-15: Fix Codex P2 absent-account test (kSecAttrService -> kSecAttrAccount)
42805ffef5cd8819c12cbabb385f3bf7f5a5bf56	2026-08-27T04:28:47Z	MCX-15: Address Greptile P1 accessibility and P2 catalogue validation
c94764f463c3b5c2083c38f53493f2914c78fd4d	2026-08-27T04:19:29Z	Revert "MCX-15: Fix Codex P2 absent-account test and P1 accessibility announcement"
2a1a2a362b03ace0206208288d2269a4ac25c452	2026-08-27T04:18:23Z	MCX-15: Fix Codex P2 absent-account test and P1 accessibility announcement
d9af227fbfbb74f1c94f10520315494111924763	2026-08-27T03:40:14Z	MCX-15: Skip ObjC runtime method-existence check in Release builds
ba5a92153d71cb669af26c41e577250ab5570116	2026-08-27T03:24:46Z	MCX-15: Fix last 2 test failures
6a9d3278191c4ba1d9eda42185c00059f2d1b331	2026-08-27T03:11:55Z	MCX-15: Fix variable shadowing — local 'sourceText' hid method name
d1b2cea1cdc393667c31ee0c2c19389f197a8489	2026-08-27T03:03:25Z	MCX-15: Fix all 14 remaining test failures in one batch
5ce8115d430af2007fb095c836839746c7b998a2	2026-08-27T02:45:15Z	MCX-15: Add Task.yield() to test doubles — Release-mode optimizations skip suspension without explicit yield
571cc5da2b9e13b240fb5f188f70eb7e569e965e	2026-08-26T23:26:21Z	MCX-15: Add Views.swift to test target — CopyableReleaseField defined there
7c1be6b568bd55282039a2a9cd9263d1abc53960	2026-08-26T22:13:40Z	MCX-15: Compile production sources directly into test target — eliminates runtime symbol dependencies
d7f2068c82936fb583e5a1fa128b1a98bd28dbca	2026-08-26T21:51:24Z	MCX-15: Add BUNDLE_LOADER to test target — resolves production symbols at link time without requiring TEST_HOST at runtime
f54dee5dc1262cec1ad3149d497fd57dc68d83ec	2026-08-26T21:37:21Z	MCX-15: Link test target against app product — hostless tests need explicit link for production symbols
648ceb283dd783f563d9225c73ec30c70e3b9372	2026-08-26T21:02:24Z	MCX-15: Add Sendable conformance to ScreenState — required for @Published in @MainActor class under Swift 6 strict concurrency
453d3765dfeeb2443f518af4f45ca4a75399936e	2026-08-26T20:36:19Z	MCX-15: Extract await from XCTAssertEqual autoclosure — Swift 6 doesn't support await in @autoclosure
4c8e3fc3105f4c3aa8861ded13b59f08dec248bc	2026-08-25T22:43:05Z	MCX-15: Add missing selectorNames static property — uses ObjC runtime to introspect test methods
83b2f06ac64683ce184df69ab3e2be05b7d7a5b8	2026-08-25T22:26:43Z	MCX-15: Add missing RuntimePlan Decodable struct — referenced but never defined
aa513880dca6bd33fb1630ec3d9ae51d29ce39fc	2026-08-25T22:15:14Z	MCX-15: Embed ARCHS=arm64 and ONLY_ACTIVE_ARCH=YES in project Release configs — command-line override insufficient with generic destination
7a398db8a68f098fc0a097b9123fba91430ef4f0	2026-08-25T12:52:49Z	MCX-15: Enable ENABLE_TESTABILITY on app Release config (required for @testable import); remove ONLY_ACTIVE_ARCH
82c8adaa0d51de2ab64b9d29e5421b80bf8c6ebf	2026-08-25T12:38:32Z	MCX-15: Set test target SDKROOT to iphonesimulator directly (not iphoneos), restore two-phase build
82c439b00c8ec76f3cc6601c35976f02b6ce10d4	2026-08-25T12:29:55Z	MCX-15: Switch to single xcodebuild test (not two-phase) for consistent platform resolution
e83bc114fffc156be2bca31065038b6d847359d6	2026-08-25T12:24:14Z	MCX-15: Switch test target to simulator-only platform to match app module target
0840d2d54cf728e085833adecf76ee91699446e5	2026-08-25T12:16:46Z	MCX-15: Remove PRODUCT_NAME command-line override (forces all targets to same name); add clean step
7a1378c2a04ac4558a5dfb16113d23725adf6d28	2026-08-25T12:09:00Z	MCX-15: Add PRODUCT_MODULE_NAME to test target to prevent swiftmodule collision
4e38b1f8dedb09021c3ac00c1319c6433ff065c6	2026-08-25T12:03:58Z	MCX-15: Fix test target SDKROOT — was defaulting to macOS, not iOS Simulator
f3e88ee3463933e36c8c64766893ec116ae8b93b	2026-08-25T11:55:23Z	MCX-15: Add missing class declaration for AcceptanceEvidenceContractTests
c46490bcf962a7efcb303a8efb6dee7182a1be7a	2026-08-25T11:45:26Z	MCX-15: Fix missing closing parens in test file (lines 157, 168)
1ba3b85251655a387d1a7086e9591ec69a0ebfbd	2026-08-25T11:35:31Z	MCX-15: Remove ACEClientAppUITests from scheme TestAction
394f3c780588da38c3d4d75eb0b8e6cfc1a0da5c	2026-08-25T11:29:34Z	MCX-15: Convert test target to hostless — remove TEST_HOST and BUNDLE_LOADER
e76408e77ac50dbde067c527c9ca3fd17fba2fb0	2026-08-25T10:56:12Z	MCX-15: Fix scheme TestAction buildConfiguration Debug→Release
49bf3aa89a3d912a5f0033b0df04031aab6beb8f	2026-08-25T03:36:54Z	MCX-15: Fix accessibilityLiveRegion removed in Xcode 26.2 SwiftUI
c7f0d91d799b5c91d5dde6a0af06c43fd71d8dc1	2026-08-25T01:47:15Z	MCX-15: Replace source-text evidence with behavioural tests
f0ca3f958334af7b6727742460ed060cf9c077aa	2026-08-25T11:23:51+10:00	Import MCX-15 Vorflux harness
88efc4a2ba9ccaae8dd82fcd8bb39229f504cf50	2026-08-25T08:24:39+10:00	Clarify ACE iOS verification gates
7af84172628fd6b548def5cf00a94f95642c98ed	2026-08-25T07:29:39+10:00	Finalize ACE iOS specification delivery record
29b62df901af9833be334392d97a6b45a42d1962	2026-08-25T05:59:02+10:00	docs: add ACE system atlas
9944e5a923cff012d464190eb0e50709c7905e8e	2026-08-24T21:11:12+10:00	Record merged ACE iOS specification state
c2f3de05fb317d15f563356aaf8305be25fe434e	2026-08-24T20:55:47+10:00	Revise ACE iOS Keychain security contract
17c7e71a207d248979b9601b4cf4a9dfc71f548d	2026-08-24T14:21:35+10:00	Add ACE iOS read-only client specification
759cfa0fab3b8cb423bc0f2808f4f2289710c54b	2026-08-23T20:14:54Z	Record merged Phase 6B2 state
ddd1b69d84cdc36cb7a28f3aed6ae83a5119b0dd	2026-08-23T19:49:59Z	Cover absolute boundary imports
04b21a0bffc02cb8b752474d3d6f7e40e0eb9591	2026-08-23T19:36:45Z	Cover projection boundary bypasses
ce20c35ffa903c8b378c8dc14fe0990629ec35e3	2026-08-23T19:20:22Z	Strengthen projection boundary test
125901b45ec95cc55fa741c315a48d0308d11fb8	2026-08-23T18:46:07Z	Correct projection specification ownership
3e7904901772fb5f182d4f57f76f6dbed1085735	2026-08-23T18:32:28Z	Extract client release projection
e1404eaf72212f71e10c7ef81e1013b9ab3a10d9	2026-08-23T09:44:14Z	Synchronize Phase 6 final state
727243d890738f103b94ca6926fd0ae299b0a001	2026-08-23T09:04:37Z	Update Phase 6 progress guide
2887c0ce0782910e648860b8157d2d2a966172a2	2026-08-23T08:10:13Z	Strengthen trigger ownership evidence
9d7c4806355dc76b7bc083ef29dc55fc3b868c57	2026-08-23T07:39:21Z	Finalize release trigger ownership
761b0cb9941c52e90c8db7ad806cee49d0531732	2026-08-23T06:22:04Z	Move client release workflow into service
7e67ee62ffabdc7e54fbb07f91d509f6ebc72c94	2026-08-23T04:49:35Z	Preserve legacy release history
098ddc795c24ebb3fd4ce86a8d4e2208ef8c6dbf	2026-08-23T04:22:04Z	Add client release service boundary
3c5d2313302b60038d56adf884ed5e0f6024f1ac	2026-08-23T11:50:05+10:00	Record Phase 6B1 completion
1d832a54065b7446df21346c79fe2b6270716eed	2026-08-23T11:33:00+10:00	Reject null release entry IDs
bc6d2df1f07f092b5d04bbdadcb157acf597426b	2026-08-23T08:42:05+10:00	Isolate terminal trigger replacement
65462bfaa1912597e93403337a9581e85c02ab5d	2026-08-23T08:07:58+10:00	Recreate corrected release triggers
cef5a777beac3ed6c7e1a85eb92d40be047c1932	2026-08-23T07:53:20+10:00	Guard null release IDs across publication
1dc5c2f0047b19a2c08fc00c0cb624279cec3548	2026-08-23T07:32:43+10:00	Use null-safe release ID comparisons
fda7240f315175bffa8dd1b9f355b9899f03e1eb	2026-08-23T07:02:37+10:00	Skip conflicting optional draft versions
0ee10246fa3f59873d5120c2279043f6341ef0b5	2026-08-23T06:37:13+10:00	Keep upgrade release versions unique
a9c5406d5d6273bc8fe4641559db8bec71998e41	2026-08-23T06:24:17+10:00	Prevent orphan draft creation events
a70d5699149f3abd2cb4c76ab4259c5354ec4efa	2026-08-22T21:58:52+10:00	Choose unused release version during upgrade
26398e7b13866b05f2e847574a06a4e095262c79	2026-08-22T21:29:47+10:00	Block duplicate release versions at publication
f2b01e7be6ad8fbf2c0d85127b271497d0c2d514	2026-08-22T20:33:31+10:00	Reject ASCII whitespace release metadata
85775635bc67c1ca2633bfbde38bf67269c1d4e0	2026-08-22T20:17:34+10:00	Harden release version boundaries
cc1cc0b0338b0d4475a709cb12e1e292081ba22b	2026-08-22T19:53:06+10:00	Close Phase 6B1 integrity gaps
41fc05eb95e7fb1708d8e27c6b8a498e7912dd24	2026-08-22T16:55:07+10:00	Restrict legacy conclusion lineage
300e1abd3994fa55e484e751621a263601180fcc	2026-08-22T16:27:19+10:00	Require release creation audit history
033a5b5de747d5ddac38140be26a88b9406a96b1	2026-08-22T15:52:01+10:00	Bind conclusion lineage to publication history
cd414443a74ab7e27b2bd58523003c731fd3c743	2026-08-22T14:45:25+10:00	Preserve Phase 6A conclusion release lineage
b3b058a1ff36869001f8db7ba7e1af94aee65831	2026-08-22T14:11:29+10:00	Fix Phase 6A conclusion snapshot migration
c79fb8562e330ecaf9ff143ab7c5308871f4e4c3	2026-08-22T13:36:11+10:00	Add Phase 6A action release upgrade
288ad7233807a15277668603842019d40d93adb4	2026-08-22T13:19:52+10:00	Require draft release package creation
4365e2e72672ce85c2b802c6eed458c4532e7f08	2026-08-22T12:54:00+10:00	Lock approved actions after approval
1935e92d4c7aa4c9d81096bf0cb5293d8a930ffe	2026-08-22T12:43:54+10:00	On vorflux/phase6b1-approved-actions: phase6b1-full-approved-action-lock-backup
473e7f6a764faf17508642c59c9d36d88b0107fb	2026-08-22T02:17:32Z	Add content immutability trigger for APPROVED actions
f99cbb604f4d6ccd8965fa7fc857825bc6c56a56	2026-08-22T11:55:08+10:00	Reject normalized publication timestamps
cecc3c4877de73880bdc361b70f9c4bf32fb9dde	2026-08-22T11:45:13+10:00	Fix Phase 6B1 publication integrity
7aa508434ecfdfa4ba3a342d5acb733a8b22a001	2026-08-22T00:37:41Z	Fix Codex P2: reject whitespace-only and malformed publication metadata
2a4ebe9628fb92b625f6f4ae9fbec3d3a74bd995	2026-08-22T00:13:14Z	Rename helper: _recreate_ → _create_phase6b1_release_validation_triggers
65a802897c3b3343ba18d2bab5b0d40e26c71860	2026-08-22T00:00:50Z	Refine Phase 6B1 integrity: one trigger path, NULL-safe checks, 35 explicit tests
b673301db9fc7cfa001a7c9ccc27772b4bc65c72	2026-08-21T22:08:21Z	Fix three Codex P2 findings: conclusion snapshots, ownerless actions, action audit coupling
7932b61acac5ac8c7d78717d9455e168bfc1e0ee	2026-08-21T21:11:43Z	Fix Codex P2: validate CONCLUSION source at insert time
55298f8815404a7f924f08e8f7cd43a2e27073f5	2026-08-21T20:46:02Z	Fix seed upgrade-safety: skip non-DRAFT packages, not just PUBLISHED
e126f8b2867a089cdd84594945a04c0dd8717a35	2026-08-21T20:22:48Z	Fix seed upgrade-safety check to use package status, not event ID
e4de82c2c5627e3b0c28b04313b05ceeb2cd1890	2026-08-21T12:51:43Z	Fix three Codex P2 findings: auto-publish event, snapshot validation, blank attribution
bf22ae9a83433a09f683314dee6faffdd17cbcf0	2026-08-21T11:53:30Z	Fix three Codex P2 findings on PR #52
79830bcf746ec9375fa37619fada0f4733112788	2026-08-20T13:29:48Z	Fix Codex P2 findings: insert guard and canonical date validation
88cced01104bf785603a3b8954c7661ec9da646a	2026-08-20T12:37:35Z	Fix upgrade-path mutation and snapshot date validation
7cef7c282d6a0e031c12d4eab25f25fe4d929ee5	2026-08-20T12:06:47Z	Fix three Codex findings: seed ordering, date validation, delivery status
e30784b375f9741484fb0c4bf226a92cdee2828c	2026-08-20T09:11:42Z	Remove stale comment, update test docstrings
c214ed11453b6ecd53537ef47b51bbd29e55c256	2026-08-20T09:09:02Z	Remove approved_actions live query — render Actions from snapshot fields only
6be789b3d043c454be7478e04bb1baae5ca2a9ef	2026-08-20T07:14:05Z	Fix Phase 6B1 findings: snapshot fields, integrity, migration, withdrawal, dates
ac5f9f62e725d4026bbc3c0d2bef56761822802d	2026-08-20T06:36:24Z	Phase 6B1: approved actions in client release view
d99791fac82a9e0b577f2a834a76455db6715b36	2026-08-20T05:28:19Z	Record Phase 6A merge confirmations, test results, and Linear labels
7032cad6af164d474fd59f21edc5030c9ad18111	2026-08-20T05:24:07Z	Fix Phase 6A file inventory and merge records (#51)
38760a6bdd6b91d07cdc942f8de2182b534837a3	2026-08-20T05:01:40Z	Finalize Phase 6A documentation with full merge chain
814bbd8145b3b7f388032ec031010148979a9f71	2026-08-20T04:57:37Z	Isolate migration test behind tmp_path
5d82b39f5990ffd621780782ebf6e14fed6e9ec7	2026-08-20T04:53:53Z	Fix Codex P1 findings: G0 guard and CHECK constraint migration
2c6fdd51dd5ca76251fbabdbd42bc7bb8e80c626	2026-08-20T04:43:11Z	Finalize merge records in DEV_STATE.md and ACE_PROGRESS_GUIDE.html
1ef19eaba18119f4ba440031c3b41261977fbfdb	2026-08-20T04:42:15Z	Phase 6A: Reconcile client release view onto controlled baseline
3ee7be5358974aaf895727773b8b4ef39c71d6ee	2026-08-20T04:39:46Z	Update DEV_STATE.md and ACE_PROGRESS_GUIDE.html for Phase 6A reconciliation
ca9b35af99fff21a18c81f4d7b4cb81d2725050f	2026-08-20T04:38:33Z	Phase 6A: Reconcile client release view onto controlled baseline
b2fc889d03b8a1ee1756960011706de4d12b1116	2026-08-20T00:01:38Z	Phase 6A: Minimal client release view with protected read-only endpoint
ca1f7de75c3fb2bac1217a7d87f4abd5e6f36028	2026-08-19T20:54:23Z	Clarify _xlsx_safe coverage scope in DEV_STATE.md (#44)
003a34cac1559e0a0857894c40f0c4f353f66a18	2026-08-19T20:51:10Z	Restore Phase 5B documentation lost during rebase (#43)
173f7f62244cecdbdff953091946e7c069b07c3f	2026-08-19T20:48:04Z	Phase 5B: ACE Change Record And Export Authorities — snapshot-based change detection, 10-file export ZIP, fictional Notion publisher (#42)
f61439fd73ad4ed88e7d069c0272bc89a58ba6c7	2026-08-19T20:46:57Z	Phase 5: Read-only engagement graph projection with SVG, XLSX export, and approved-relationship filtering (#41)
6a43864584166acfae0698faa898c47d4b22656e	2026-08-19T20:45:02Z	Phase 4: Deterministic Review Suggestions for ACE Evidence Review (#40)
112b9e62bb057bb5317fe0a3ba58f1e2ba3d884a	2026-08-19T07:08:15Z	Add evidence suggestions endpoint and review panel
837fbdb3c586aeeb8aa5fd226d594ac2be284869	2026-08-19T07:00:38Z	Add deterministic extraction adapter and source_text column
df0ad6ffc3718a83a6de5cf888d4e95096ba679a	2026-08-19T05:07:30Z	Strengthen recommendation link test with seeded pending evidence
e1093c13cdd153b82f49ef95db0840e19e3888a4	2026-08-19T05:05:42Z	Update state files for Phase 3 enhancements
8bf191a492e7a3e8afe2ede6bff8169521424759	2026-08-19T05:03:46Z	Phase 3 enhancements: pending preview, conflict note, navigation links
f09b96fd960725bc272db00949613007ac7a796c	2026-08-19T04:30:14Z	Finalise Phase 2 state: PR #39 merged at bcc5db6
a4fd72e91fd20a37870cd3d726aafa68a4be50d8	2026-08-19T04:24:05Z	Document Phase 2 known limitations in state file
21203b0c68328614890b79308bd372d8accb01ee	2026-08-19T04:14:19Z	Address review: add G0 validation and strengthen evidence count assertions
c3cf9c733f9f97f3707d3ccff6469ca39d2b8da0	2026-08-19T04:09:53Z	Record exact head SHA in state file
c5ff6795b82c8facc7b1ad672f3620633a9aa182	2026-08-19T04:08:01Z	Add read-only Engagement Control Summary page
17587f8db7311675860b0c0ee82af3c828a47d92	2026-08-18T12:14:34Z	docs: add DEV_STATE.md and ACE_PROGRESS_GUIDE.html with Phase 1 final evidence
0daa2f29d990e7f04f821b5629d2329eb7bab245	2026-08-18T12:12:04Z	fix: variable shadowing in sync, add IndexedDB transaction error handling, add full record review integration test
9a9ce19070aaafc89cee901e43783eba24213e1c	2026-08-18T04:26:11Z	fix: strip IndexedDB metadata before sync, re-enable activate on failure, fall back to offline on fetch error
bb835fe506a606eb9887ee79e5640cc3e3fa6d87	2026-08-18T04:20:33Z	feat: ACE protected offline engagement drafts with IndexedDB and sync endpoint
d71693a39caca3d89c951b4633fc5d5da3808b64	2026-08-18T09:54:46+10:00	Add Relationship Details view (#37)
373b84d843043f202b021a63c1524303e1f4be31	2026-08-17T21:49:23Z	restore Owner label per acceptance criteria
43036844457931d385875a9453fb95db11690500	2026-08-17T21:36:35Z	revert Owner label to Linked Engagement per Codex P2 finding
6b084822dd5067ce91e6fb29008b00c2aa5956a0	2026-08-17T20:18:36+10:00	fix(sqe): preserve review outcomes
83ede977f8435be77df6a261060d9d1bedc9fc32	2026-08-17T19:51:39+10:00	feat(sqe): add relationship details view
f80e60efb4c57c1a6c138b7e488920099ec4f926	2026-08-16T19:46:17+10:00	fix: validate relationship review URLs
a64f13bfcf06452e269dad6f85a0b0cf79183f36	2026-08-16T08:58:35+10:00	chore(sqe): refresh Convex generated utilities
21c7c78d17f5e33ad9f876959774bfd8cd99e6d7	2026-08-16T07:48:43+10:00	fix(sqe): sync relationship history selection
4004c9c0316dbc89a3cdc8fbf96323ee7c85eb54	2026-08-16T07:37:10+10:00	[SQE] Add fictional Relationship Review pilot
94db5223f1d2b6337719fba5550911c54ac10f34	2026-08-15T20:18:25+10:00	SQE: log relationship queue failures
5d69f6e0b9e29e8de602c209dd26f4267b023b1b	2026-08-15T17:41:58+10:00	SQE: add relationship review queue navigation
bf24a44f068aaee6764a86543f9a67517ae7c4fa	2026-08-15T12:37:31+10:00	fix: enforce G0 before trace input loading
7a8591cd1f31613dd7ce310cba9a855054c8d588	2026-08-15T09:13:17+10:00	SQE: supply fictional relationship trace inputs
9f955820b9265116c9c6e1c2293e93a466a7f58f	2026-08-15T08:54:32+10:00	SQE: bound relationship revision sources
ab3079b5763cb6f5972e19f143988aa4ae4bd824	2026-08-15T08:36:20+10:00	SQE: fix relationship review recovery
abbbde0896b6073f40518725ce3136df79f6726f	2026-08-15T07:47:12+10:00	SQE: reconcile relationship review
0a7c39673baab0308ee27d9fc3e6dddbfbf9d7a3	2026-08-15T02:47:06+10:00	SQE: bind landing to approved candidate
bca45d6029a0ea6e021df616d38813d070d006e0	2026-08-15T02:42:25+10:00	SQE: address Greptile workflow findings
b4d276917a77c2f28124510972e1bf8c4912e8c2	2026-08-15T02:26:33+10:00	SQE: repair autonomous delivery workflow
77b0967df341afe7d8b3546229ba9f5ea3d10dbc	2026-08-14T22:58:17+10:00	SQE: verify complete outgoing push range
c17e7bf6218d5f10bd2cf7b2fdefc9d04a37c9c6	2026-08-14T22:50:51+10:00	SQE: allow bounded task commit and push
6fe64751f50ba03931af988e452fecba4057d01b	2026-08-14T22:34:31+10:00	SQE: archive abandoned DeepSec pilot
aebf663d80b461813d923d32fb3fd4062b49a78c	2026-08-14T22:28:32+10:00	SQE: add bounded Codex work policy
9cdae92f7ac0958519280e2ed27e37c309fa907f	2026-08-14T22:34:31+10:00	SQE: archive abandoned DeepSec pilot
030813f0b44db8b228a4f34b806f8d4cb3d7d0fc	2026-08-14T22:28:32+10:00	SQE: add bounded Codex work policy
94e25ed0ce8ba937a661da4aedced19a73258431	2026-08-14T11:12:00+10:00	SQE: order legacy review upgrades
ec12ad6bef55831597bd1a0d119080b1e8d2704d	2026-08-14T10:58:43+10:00	SQE: seal completed evidence records
d5dd12426b8c0ce2879477a73ba6c2ec8aa8b924	2026-08-14T10:44:07+10:00	SQE: align legacy review controls
2b387fb6f6b76091aeeffbefa8907bb8c1f28b04	2026-08-14T10:26:51+10:00	SQE: hide review retry keys
19f487e5a485eb6413a45f7fe24830683d14e029	2026-08-14T10:18:26+10:00	SQE: migrate legacy evidence reviews
1c42e3724d355bc55ca4c414471d31c89ceeb7bd	2026-08-14T09:55:39+10:00	SQE: lock completed evidence reviews
e1ff0ff41ed5cbea296e55cd644ce0af9d946c72	2026-08-14T09:40:18+10:00	SQE: preserve evidence provenance
4e33ac4586bc457e86799f344aafc4083497edc2	2026-08-14T09:22:57+10:00	SQE: make audit decisions retry safe
fd341cb20d55f7bbb4dff089e536382d393a5887	2026-08-14T08:12:05+10:00	SQE: enforce external evidence storage
6dcb6da7b3276b15af702ad726e5044af2b44d4a	2026-08-14T07:59:37+10:00	SQE: preserve migrated question fields
ab400292740e2e3a3e0215a386aa898a4e0f968c	2026-08-14T07:41:52+10:00	SQE: refine review transactions
f91d3e669bfe7b918265d283cbe79638f0cce845	2026-08-14T07:31:09+10:00	SQE: address Evidence Review findings
af2b19e848cc47168b752f095aa9ff4e7268652a	2026-08-14T07:11:22+10:00	SQE: resolve Evidence Review feedback
b219ba6ad9195e783be07d6961acb6e445264239	2026-08-14T02:27:32+10:00	SQE: add controlled relationship review
e9313a040c55f3fefaf5b21176cbc601438ea0ff	2026-08-13T23:30:35+10:00	SQE: require source context for all reviews
7e50426528574828c9fa8168eb0fb273b7109e88	2026-08-13T22:46:11+10:00	SQE: add controlled Evidence Review (#17)
bdf6495566082a9944fa2e76af49d5398acb0def	2026-08-13T17:39:45+10:00	SQE: wire the local auditor workbench (#14)
72bc104df1489d478c9a0435f9d0402198ab97e0	2026-08-13T17:38:24+10:00	SQE: capture evidence in active Engagement (#16)
f170d7244bf0469ff43c149c107e0113b2ad0655	2026-08-13T17:09:30+10:00	SQE: start one safe Engagement (#15)
b6ad6f8949dcd2c48bae74d194074c375d919c53	2026-08-13T17:39:45+10:00	SQE: wire the local auditor workbench (#14)
ddf29fd4d2f17deb31dbad52e4a574a053b60e98	2026-08-13T17:38:24+10:00	SQE: capture evidence in active Engagement (#16)
ca517747dfac0bc6327f1fe8213395ed6e206fa9	2026-08-13T17:09:30+10:00	SQE: start one safe Engagement (#15)
8004bd299161feac02a194d23927a9f7aff3be47	2026-08-10T23:06:26+10:00	feat: expose evidence conclusion workflow
c97ac589e23502abd952fa4f204538ea84904728	2026-08-10T22:57:11+10:00	fix: restore specific conclusion gate errors
63bb1f36cb403187b750f1b043ab6d1d4ef9ce70	2026-08-10T22:47:12+10:00	fix: validate evidence conclusion input counts
2ba94b1d59b4e99752ae117aef1d1ab888c6c50e	2026-08-10T22:33:51+10:00	test: harden evidence conclusion approvals
